"filename", "language", "Properties", "Python", "PowerShell", "Batch", "XML", "C", "Markdown", "HTML", "CSS", "JavaScript", "comment", "blank", "total"
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\razorpay\utility\utility.py", "Python", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 14, 25, 97
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\__init__.py", "Python", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 53, 28, 181
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\__version__.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 15
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\_internal_utils.py", "Python", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 51
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\adapters.py", "Python", 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 167, 72, 539
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\api.py", "Python", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 106, 26, 158
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\auth.py", "Python", 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 47, 64, 316
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\certs.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 18
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\compat.py", "Python", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 80
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\cookies.py", "Python", 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 188, 82, 562
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\exceptions.py", "Python", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 49, 56, 142
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\help.py", "Python", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 135
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\hooks.py", "Python", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 34
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\models.py", "Python", 0, 595, 0, 0, 0, 0, 0, 0, 0, 0, 278, 162, 1035
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\packages.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 29
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\sessions.py", "Python", 0, 413, 0, 0, 0, 0, 0, 0, 0, 0, 292, 129, 834
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\status_codes.py", "Python", 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 129
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\structures.py", "Python", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 38, 22, 100
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\requests\utils.py", "Python", 0, 581, 0, 0, 0, 0, 0, 0, 0, 0, 331, 183, 1095
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\__init__.py", "Python", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 95, 43, 248
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_deprecation_warning.py", "Python", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 8
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\__init__.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 25
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\_collections.py", "Python", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 33, 8, 57
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\_functools.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 21
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\_macos_compat.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\_msvccompiler.py", "Python", 0, 400, 0, 0, 0, 0, 0, 0, 0, 0, 89, 84, 573
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\archive_util.py", "Python", 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 57, 44, 281
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\bcppcompiler.py", "Python", 0, 260, 0, 0, 0, 0, 0, 0, 0, 0, 86, 63, 409
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\ccompiler.py", "Python", 0, 591, 0, 0, 0, 0, 0, 0, 0, 0, 497, 133, 1221
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\cmd.py", "Python", 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 181, 53, 437
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\__init__.py", "Python", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 26
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\_framework_compat.py", "Python", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 56
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\bdist.py", "Python", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 20, 27, 158
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\bdist_dumb.py", "Python", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 145
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\bdist_rpm.py", "Python", 0, 474, 0, 0, 0, 0, 0, 0, 0, 0, 67, 75, 616
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\build.py", "Python", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 25, 27, 154
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\build_clib.py", "Python", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 41, 39, 209
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\build_ext.py", "Python", 0, 489, 0, 0, 0, 0, 0, 0, 0, 0, 196, 103, 788
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\build_py.py", "Python", 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 99, 55, 408
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\build_scripts.py", "Python", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 25, 27, 174
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\check.py", "Python", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 152
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\clean.py", "Python", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 77
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\config.py", "Python", 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 87, 51, 378
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\install.py", "Python", 0, 526, 0, 0, 0, 0, 0, 0, 0, 0, 166, 123, 815
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\install_data.py", "Python", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 85
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\install_egg_info.py", "Python", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 27, 19, 92
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\install_headers.py", "Python", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 46
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\install_lib.py", "Python", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 49, 40, 239
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\install_scripts.py", "Python", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 62
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\py37compat.py", "Python", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 32
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\register.py", "Python", 0, 261, 0, 0, 0, 0, 0, 0, 0, 0, 25, 34, 320
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\sdist.py", "Python", 0, 338, 0, 0, 0, 0, 0, 0, 0, 0, 122, 72, 532
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\command\upload.py", "Python", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 28, 27, 206
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\config.py", "Python", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 29, 20, 140
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\core.py", "Python", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 105, 42, 292
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\cygwinccompiler.py", "Python", 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 97, 61, 365
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\debug.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\dep_util.py", "Python", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 36, 22, 97
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\dir_util.py", "Python", 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 71, 36, 244
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\dist.py", "Python", 0, 750, 0, 0, 0, 0, 0, 0, 0, 0, 346, 191, 1287
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\errors.py", "Python", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 48, 50, 128
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\extension.py", "Python", 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 95, 24, 249
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\fancy_getopt.py", "Python", 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 144, 71, 471
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\file_util.py", "Python", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 63, 35, 250
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\filelist.py", "Python", 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 105, 54, 372
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\log.py", "Python", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 81
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\msvc9compiler.py", "Python", 0, 582, 0, 0, 0, 0, 0, 0, 0, 0, 151, 100, 833
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\msvccompiler.py", "Python", 0, 500, 0, 0, 0, 0, 0, 0, 0, 0, 109, 87, 696
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\py38compat.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\py39compat.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 23
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\spawn.py", "Python", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 34, 18, 110
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\sysconfig.py", "Python", 0, 314, 0, 0, 0, 0, 0, 0, 0, 0, 157, 88, 559
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\text_file.py", "Python", 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 134, 34, 288
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\unixccompiler.py", "Python", 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 153, 48, 402
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\util.py", "Python", 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 171, 87, 514
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\version.py", "Python", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 185, 48, 359
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_distutils\versionpredicate.py", "Python", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 89, 18, 176
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_entry_points.py", "Python", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 23, 21, 87
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_imp.py", "Python", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 83
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_importlib.py", "Python", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 48
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_itertools.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 24
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_path.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 30
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_reqs.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 20
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\__init__.py", "Python", 0, 515, 0, 0, 0, 0, 0, 0, 0, 0, 363, 170, 1048
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\_adapters.py", "Python", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 69
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\_collections.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 31
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\_compat.py", "Python", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 29, 17, 72
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\_functools.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 78, 10, 105
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\_itertools.py", "Python", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 43, 7, 74
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\_meta.py", "Python", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 49
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\_text.py", "Python", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 60, 14, 100
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\__init__.py", "Python", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 37
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\_adapters.py", "Python", 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 29, 45, 171
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\_common.py", "Python", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 33, 20, 105
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\_compat.py", "Python", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 99
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\_itertools.py", "Python", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 36
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\_legacy.py", "Python", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 31, 23, 122
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\abc.py", "Python", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 63, 26, 138
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\readers.py", "Python", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 123
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\simple.py", "Python", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 37, 28, 117
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\jaraco\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\jaraco\context.py", "Python", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 96, 29, 214
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\jaraco\functools.py", "Python", 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 299, 74, 526
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\jaraco\text\__init__.py", "Python", 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 347, 85, 600
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\more_itertools\__init__.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\more_itertools\more.py", "Python", 0, 1413, 0, 0, 0, 0, 0, 0, 0, 0, 2016, 396, 3825
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\more_itertools\recipes.py", "Python", 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 355, 71, 621
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\ordered_set.py", "Python", 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 292, 38, 489
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\packaging\__about__.py", "Python", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 27
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\packaging\__init__.py", "Python", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 26
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\packaging\_manylinux.py", "Python", 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 68, 38, 302
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\packaging\_musllinux.py", "Python", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 32, 20, 137
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\packaging\_structures.py", "Python", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 62
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\packaging\markers.py", "Python", 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 25, 72, 305
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\packaging\requirements.py", "Python", 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 147
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\packaging\specifiers.py", "Python", 0, 387, 0, 0, 0, 0, 0, 0, 0, 0, 263, 153, 803
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\packaging\tags.py", "Python", 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 103, 77, 488
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\packaging\utils.py", "Python", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 26, 30, 137
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\packaging\version.py", "Python", 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 98, 113, 505
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__init__.py", "Python", 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 95, 15, 332
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\pyparsing\actions.py", "Python", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 129, 27, 208
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\pyparsing\common.py", "Python", 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 236, 36, 425
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\pyparsing\core.py", "Python", 0, 3321, 0, 0, 0, 0, 0, 0, 0, 0, 1883, 611, 5815
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\pyparsing\diagram\__init__.py", "Python", 0, 383, 0, 0, 0, 0, 0, 0, 0, 0, 178, 82, 643
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\pyparsing\exceptions.py", "Python", 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 108, 40, 268
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\pyparsing\helpers.py", "Python", 0, 511, 0, 0, 0, 0, 0, 0, 0, 0, 483, 95, 1089
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\pyparsing\results.py", "Python", 0, 388, 0, 0, 0, 0, 0, 0, 0, 0, 305, 68, 761
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\setuptools\_vendor\pyparsing\testing.py", "Python", 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 75, 35, 332
